PermitID,PROJNUM,ProjectID,PermitTypeLUID,PermitType,PermitNumber,PermitDescriptor,Remark
5178,20110438,14898,2,ODF,2011-771-00123,,
5180,20110439,14900,2,ODF,2011-771-00060,,
5181,20110440,14902,2,ODF,2011-771-00247,,
5182,20110441,14903,2,ODF,2011-771-00063,,
5179,20110442,14899,2,ODF,2011-771-00144,,
5183,20110443,14904,2,ODF,2011-771-00324C,,
5184,20110444,14905,2,ODF,2011-771-00044,,
5185,20110445,14906,2,ODF,2011-771-00030,,
5187,20110446,14908,2,ODF,2011-771-00031,,
5188,20110447,14909,2,ODF,2011-771-00138,,
5189,20110448,14910,2,ODF,2011-771-00020C,,
5190,20110449,14911,2,ODF,2011-771-00130,,
5191,20110450,14912,2,ODF,2011-771-00066,,
5192,20110451,14913,2,ODF,2011-771-00141C,,
5193,20110452,14914,2,ODF,2011-771-00014,,
5195,20110453,14916,2,ODF,2011-771-00823C,,
5196,20110454,14917,2,ODF,2011-771-00357,,
5197,20110455,14918,2,ODF,2011-771-00528,,
5198,20110456,14919,2,ODF,2011-771-00492,,
5199,20110457,14920,2,ODF,2011-771-00257,,
5200,20110458,14921,2,ODF,2011-771-00245,,
5201,20110459,14922,2,ODF,2011-771-00241,,
5202,20110460,14923,2,ODF,2011-771-00058,,
5203,20110461,14924,2,ODF,2011-771-00240C,,
5204,20110462,14926,2,ODF,2011-771-00246,,
5205,20110463,14925,2,ODF,201051100289,,
5206,20110464,14928,2,ODF,2011-771-00189,,
5207,20110465,14929,2,ODF,2011-772-00073,,
5208,20110466,14930,2,ODF,2011-772-0074,,
5209,20110467,14931,2,ODF,2011-771-00713,,
5210,20110468,14932,2,ODF,2011-771-00854,,
5213,20110472,14939,2,ODF,2010-553-00126,,
5214,20110475,14941,2,ODF,2011-552-00267,,
5215,20110476,14942,2,ODF,2011-552-00240,,
5216,20110477,14943,2,ODF,2011-553-00150,,
5217,20110478,14944,2,ODF,2011-553-00266,,
5218,20110479,14945,2,ODF,2010-553-00162,,
5219,20110480,14948,2,ODF,2011-553-00153,,
5220,20110481,14949,2,ODF,2011-553-00147,,
5221,20110482,14950,2,ODF,2011-553-00343,,
5222,20110483,14796,2,ODF,2010-740-01041,,
5211,20110486,14936,1,DSL,42104-RF,GA,
5223,20110491,14834,2,ODF,2010-740-00035,,
5224,20110492,14835,2,ODF,2012-740-00040,,
5225,20110493,14836,2,ODF,2011-740-01266,,
5228,20110497,14954,1,DSL,44956,GA,
5148,20110505,14868,2,ODF,2011-740-00620,,
5149,20110506,14869,2,ODF,2011-740-00459,,
5150,20110507,14870,2,ODF,2010-730-00712,,
5151,20110508,14871,2,ODF,2010-730-01148,,
5152,20110509,14874,2,ODF,2011-730-00625,,
5113,20110512,14759,2,ODF,2011-771-00583,,
5229,20110513,14961,2,ODF,2011-771-00383,,
5230,20110514,14962,2,ODF,2011-771-00675,,
5141,20110515,14856,1,DSL,40501,GA,
5142,20110515,14856,3,ACOE,NWP-2008-287,RF,
5143,20110515,14856,97,other,Coos County Planning - 5/17/2010,,
5233,20120001,14967,1,DSL,44148,GA,
5234,20120001,14967,3,ACOE,2010-74,NWP,
5231,20120002,14195,1,DSL,37123,GA,
5232,20120002,14195,3,ACOE,NWP-2006-767/1,GA,
5239,20120006,14975,1,DSL,42907,RF,
5241,20120009,14979,1,DSL,40292,GA,
5238,20120014,14974,1,DSL,"Exempt (Dan Cary, PWS, CWD of DSL)",RF,
5235,20120014,14974,3,ACOE,Nationwide Permit-14,,
5236,20120014,14974,97,other,ODFW,,
5237,20120014,14974,97,other,Polk County File # LUD 10-22,,
5240,20120015,14977,97,other,Final EA  Piping of Tumalo Feed Canal March 2010,,
5243,20120016,14989,1,DSL,39883,GA,
5244,20120018,14990,1,DSL,38655,GA,
5245,20120031,14997,97,other,PA125293,,
5246,20120033,13941,3,ACOE,NWP-2010-408,,
5249,20120033,13941,3,ACOE,NWP-2010-407,,
5247,20120033,13941,3,ACOE,NWP 210-409,,
5248,20120033,13941,3,ACOE,NWP-2010-410,,
5253,20120054,15024,97,other,PZ 12-37,,
5252,20120069,15016,3,ACOE,NWP-2010-389,,
5258,20120098,15069,97,other,2300A,,
5254,20120099,15054,1,DSL,45573,GA,
5255,20120099,15054,3,ACOE,NWP-2010-429,,
5256,20120099,15054,97,other,LU-10-030,,
5257,20120100,15002,97,other,ZON2011-00258,,
5264,20120116,15088,1,DSL,47161,GA,
5265,20120116,15088,3,ACOE,2011-1031,,
5262,20120121,15074,1,DSL,42104 ,RF,
5263,20120121,15074,3,ACOE,RGP-4,,
5268,20120124,15098,1,DSL,43318,GA,
5269,20120124,15098,3,ACOE,NWP-2009-523,,
5266,20120126,15090,1,DSL,42104 ,RF,
5267,20120126,15090,3,ACOE,RGP-4,,
5270,20120129,15102,1,DSL,42104 ,RF,
5271,20120129,15102,3,ACOE,RGP-4,,
5272,20120136,15107,97,other,Plumbing Permit,,
5275,20120158,15136,97,other,1,,
5297,20120160,15144,97,other,Herbicide applicators license,,
5313,20120164,15156,1,DSL,41997-RF,GA ,
5276,20120169,15105,97,other,060501,,
5277,20120169,15105,97,other,TE 0434628-6,,
5278,20120169,15105,97,other,13420-2008-F-0059,,
5288,20120170,15143,97,other,060501,,
5289,20120170,15143,97,other,TE 0434628-6,,
5290,20120170,15143,97,other,13420-2008-F-0059,,
5294,20120171,15146,97,other,060501,,
5295,20120171,15146,97,other,TE 0434628-6,,
5296,20120171,15146,97,other,13420-2008-F-0059,,
5298,20120172,15147,97,other,060501,,
5299,20120172,15147,97,other,TE 0434628-6,,
5300,20120172,15147,97,other,13420-2008-F-0059,,
5301,20120173,15148,97,other,060501,,
5302,20120173,15148,97,other,TE 0434628-6,,
5303,20120173,15148,97,other,13420-2008-F-0059,,
5306,20120174,15149,97,other,13420-2008-F-0059,,
5304,20120174,15149,97,other,060501,,
5305,20120174,15149,97,other,TE 0434628-6,,
5309,20120175,15150,97,other,13420-2008-F-0059,,
5308,20120175,15150,97,other,TE 0434628-6,,
5307,20120175,15150,97,other,060501,,
5312,20120176,15151,97,other,13420-2008-F-0059,,
5310,20120176,15151,97,other,060501,,
5311,20120176,15151,97,other,TE 0434628-6,,
5316,20120177,15158,97,other,13420-2008-F-0059,,
5315,20120177,15158,97,other,TE 0434628-6,,
5314,20120177,15158,97,other,060501,,
5317,20120178,15159,97,other,060501,,
5318,20120178,15159,97,other,TE 0434628-6,,
5319,20120178,15159,97,other,13420-2008-F-0059,,
5320,20120179,15160,97,other,060501,,
5321,20120179,15160,97,other,TE 0434628-6,,
5322,20120179,15160,97,other,13420-2008-F-0059,,
5329,20120181,15176,1,DSL,45497,GA,
5330,20120181,15176,3,ACOE,NWP-2010-441,,
5331,20120183,15180,1,DSL,50436,GA,
5332,20120183,15180,3,ACOE,"NWP-2012-197, NWP-2010-95",,
5335,20120196,15183,2,ODF,2012-581-00197,,
5336,20120196,15183,97,other,PA-02-0064,,
5338,20120197,15188,1,DSL,2011-256,GA,
5340,20120198,15184,97,other,CE,USFS,
5339,20120198,15184,97,other,10-0754,SHPO,
5337,20120198,15184,97,other,2010-954-00206 C,ODR,
5325,20120199,15165,1,DSL,47757,GA,
5326,20120199,15165,3,ACOE,NWP-2011-204Auth,,
5327,20120199,15165,97,other,NOAA 16592,,
5273,20120202,15112,2,ODF,2010-531-00622,,
5274,20120202,15112,2,ODF,341-11-63,,
5341,20120205,15189,97,other,AG005811,,
5342,20120205,15189,97,other,E0176911,,
5259,20120207,15071,1,DSL,41317,GA,
5261,20120207,15071,3,ACOE,NWP-2008-523,,
5260,20120207,15071,97,other,PA 09-5420,,
5344,20120211,15198,97,other,201152100170,,
5349,20120217,15246,1,DSL,41012,GA,
5350,20120217,15246,3,ACOE,NWP-2008-436,,
5361,20120221,15257,2,ODF,Notification of Operations,,
5362,20120222,15258,2,ODF,Notification of Operations,,
5360,20120223,15254,1,DSL,Gen Permit 42104-RF,GA,
5359,20120223,15254,3,ACOE,RGP-4 NWP-2007-00999,,
5366,20120229,15266,1,DSL,49713,RF,
5367,20120229,15266,3,ACOE,NWP27,GA,
5368,20120235,15268,1,DSL,47518-GP,GP,
5373,20120235,15268,3,ACOE,NWP 27,NWP,
5369,20120235,15268,97,other,approved,,
5352,20120237,15250,1,DSL,47020,GA,
5353,20120237,15250,1,DSL,47017,GA,
5351,20120237,15250,3,ACOE,NWP-2007-00999,,
5376,20120245,15290,1,DSL,47802-RF,RF,
5377,20120245,15290,3,ACOE,Nationwide Permit 27,,
5382,20120245,15290,97,other,13420-2010-F-0003,,
5383,20120245,15290,97,other,07-21-2011,,
5384,20120245,15290,97,other,07-27-2011,,
5381,20120245,15290,97,other,PA-05-0014,,
5347,20120246,15244,1,DSL,42104-RF,GP,
5346,20120246,15244,2,ODF,2010-781-00695,,
5348,20120246,15244,3,ACOE,ACE RGP4,,
5374,20120249,15283,2,ODF,Notification of Operations,,
5392,20120254,15306,97,other,AG-L1012468PPA,,
5387,20120255,15301,97,other,AG-L1012468PPA,,
5388,20120256,15300,97,other,AG-L1012468PPA,,
5390,20120257,15297,97,other,AG-L1012468PPA,,
5394,20120268,15313,1,DSL,43552,GA,
5400,20120270,15288,1,DSL,45794,GA,
5399,20120270,15288,3,ACOE,NWP-2010-474,,
5385,20120271,15293,1,DSL,42771,GA,
5386,20120271,15293,3,ACOE,NWP-2011-258,,
5401,20120275,15319,97,other,NA,,
5395,20120276,15316,2,ODF,201278100133,,
5397,20120277,15317,1,DSL,49171,RF,
5396,20120277,15317,3,ACOE,NWP-2012-57,,
5398,20120278,15318,2,ODF,201255300223,,
5404,20120279,15323,97,other,NWP-2007-01023,,
5375,20120282,15284,1,DSL,51747,GA,
4915,20120283,14181,2,ODF,2011-511-00271,,
5408,20120289,15336,3,ACOE,NWP-2012-375,NWP,
5403,20120301,15321,1,DSL,44690,GA,
5402,20120301,15321,3,ACOE,NWP-2010-231,,
5418,20120304,15346,2,ODF,201253100092,,
5425,20120305,15347,2,ODF,2011-521-00504,,
5423,20120306,15354,1,DSL,47192,RF,
5422,20120306,15354,3,ACOE,27,,
5405,20120307,15333,1,DSL,46111-RF,RF,
5407,20120307,15333,3,ACOE,NWP-2010-602,RF,
5406,20120307,15333,97,other,PA-08-0010,,
5426,20120308,15359,1,DSL,42104 RF,GP,
5427,20120308,15359,3,ACOE,RGP 4,,
5428,20120309,15360,3,ACOE,NWP-2012-264,RGP,
5419,20120312,15348,1,DSL,42910,GA,
5420,20120312,15348,3,ACOE,NWP-2009-359,,
5430,20120313,15081,97,other,160036CPA/160037CPO,,
5429,20120314,15358,1,DSL,48711RF,RF,
5435,20120316,15366,97,other,12-2441-P,,
5434,20120316,15366,97,other,12-2442,,
5432,20120318,15365,1,DSL,51185,GA,
5431,20120318,15365,3,ACOE,NWP-2012-277,,
5433,20120318,15365,97,other,FDP 13-02,,
5438,20120322,15378,2,ODF,2012-552-00396,,
5442,20120323,15256,97,other,09-11309,,
5443,20120325,15379,1,DSL,46087-RF,RF,
5444,20120325,15379,3,ACOE,NWP-2010-594,,
5445,20120325,15379,97,other, ZP-10-230,,
4986,20120326,14609,1,DSL,47469,GA,
4985,20120326,14609,2,ODF,ODF Notification ,,
4987,20120326,14609,3,ACOE,NWP-2011-281,GA,
5424,20120328,15357,4,OWRD,1007771,Well Drill,
5454,20120330,15382,1,DSL,46662-RF,RF,
5453,20120330,15382,2,ODF,314.291.227,,
5456,20120330,15382,3,ACOE,Nationwide Permit 27,,
5452,20120330,15382,97,other,DP-11-03,,
5455,20120330,15382,97,other,6673,,
5410,20120331,15337,1,DSL,43239,RF,
5409,20120331,15337,3,ACOE,NWP-2009-510,,
5451,20120331,15337,97,other,SHPO Case No. 11-2178,,
5416,20120339,15342,1,DSL,42104-RF Modification,RF,
5417,20120339,15342,3,ACOE,NWP-2007-00999,,
5441,20120345,15377,1,DSL,42104-RF,RF,
5440,20120345,15377,3,ACOE,NWP-2007-00999,,
5439,20120345,15377,97,other,Z0373-12-FFE,,
5437,20120345,15377,97,other,Z0297-11-FFE,,
5414,20120346,15340,1,DSL,General Permit - 42104 RF,RF,
5415,20120346,15340,3,ACOE,RGP - 4,,
5468,20120349,15402,3,ACOE,NWP-2010-71,NWP,
5469,20120353,15400,3,ACOE,NWP 2011-116,,
5470,20120354,15406,97,other,2010-711-00179,,
5365,20120356,15262,97,other,WS10-0746,,
5473,20120364,15416,2,ODF,2012-581-00373,,
5474,20120365,15414,1,DSL,51098-GP,RF,
5475,20120366,15417,97,other,16569,,
5476,20120366,15417,97,other,2008/08636,,
5467,20120367,15399,97,other,160036CPA/160037CPO,,
5479,20120368,15420,1,DSL,46122,GA,
5480,20120369,15421,3,ACOE,NWP-2011-292,,
5482,20120370,15422,1,DSL,47726,GA,
5481,20120370,15422,3,ACOE,NWP 2011-292-333-334,,
5483,20120370,15422,97,other,no number,,
5354,20120373,15252,1,DSL,44879,GA,
5355,20120373,15252,3,ACOE,NWP-2010-304,,
5357,20120373,15252,97,other,8/26/2010,,
5358,20120373,15252,97,other,01/11/2010,,
5356,20120373,15252,97,other,8/30/2010,,
5489,20120374,15427,1,DSL,49670,RF,
5484,20120374,15427,3,ACOE,NWP-2009-176/1,,
5485,20120374,15427,97,other,PA-02-0059,,
5471,20120376,15411,1,DSL,43077,GA,
5472,20120376,15411,3,ACOE,NWP-2009-454,,
5242,20120377,14986,97,other,bld12-0550,,
5486,20120384,15426,1,DSL,42492,GA,
5487,20120384,15426,3,ACOE,NWP 2009 261,,
5494,20120385,15418,1,DSL,42101-RF,RF,
5493,20120385,15418,3,ACOE,RGP4,,
5495,20120385,15418,97,other,14-19-10,,
5498,20120386,15438,2,ODF,201097400001 C,,
5505,20120387,15441,2,ODF,2012-781-00492,,
5506,20120388,15442,2,ODF,2011-551-00366-C,,
5507,20120389,15443,2,ODF,2011-551-00512-C,,
5508,20120390,15444,2,ODF,2012-781-00127,,
5509,20120391,15445,2,ODF,2012-781-00348,,
5510,20120392,15446,2,ODF,2011-781-00375-C,,
5511,20120393,15447,2,ODF,2012-781-00349,,
5512,20120394,15448,2,ODF,2012-553-00153,,
5513,20120395,15450,2,ODF,2011-781-00588-C,,
5515,20120396,15451,2,ODF,2011-551-00169-C,,
5516,20120397,15452,2,ODF,2011-551-00347-C,,
5517,20120398,15453,2,ODF,2012-781-00423,,
5518,20120399,15454,2,ODF,2012-781-00649,,
5519,20120400,15455,2,ODF,2012-781-00424,,
5520,20120402,15458,1,DSL,41821,RF,
5436,20120403,15370,3,ACOE,27,NWP,
5496,20120409,15396,1,DSL,42104,RF,
5497,20120409,15396,3,ACOE,RGP-4,,
5488,20120410,15431,3,ACOE,NWP-2012-315,,
5491,20120415,15437,1,DSL,42104,RF,
5528,20120415,15437,3,ACOE,RGP-4,,
5529,20120419,15473,1,DSL,44049 ,RF,
5530,20120419,15473,1,DSL,50785,RF,
5533,20120419,15473,1,DSL,44049 Renewal,RF,
5532,20120419,15473,3,ACOE,NWP-2012-237,,
5531,20120419,15473,3,ACOE,NWP-2011-294,,
5534,20120419,15473,97,other,n/a,,
5499,20120420,15439,1,DSL,44879,GA,
5500,20120420,15439,3,ACOE,NWP-2010-304,,
5537,20120420,15439,97,other,01/11/2010,,
5536,20120420,15439,97,other,08/03/2010,,
5535,20120420,15439,97,other,PA-05-0005,,
5539,20120422,15479,1,DSL,43117,GA,
5538,20120422,15479,3,ACOE,NWP-2009-598,,
5449,20120424,15355,2,ODF,201052100388,,
5448,20120424,15355,97,other,20100292,,
5450,20120424,15355,97,other,Not Available,,
5543,20120428,15484,1,DSL,45496,GA,
5544,20120428,15484,3,ACOE,NWP-2010-416,NWP,
5462,20120429,15387,1,DSL,40365,GA,
5461,20120429,15387,3,ACOE,NWP-2008-246,,
5477,20120431,15419,1,DSL,46808-nsp,GA,
5478,20120431,15419,3,ACOE,2011-145,,
5541,20120432,15480,1,DSL,46808-nsp,GA,
5542,20120432,15480,3,ACOE,2011-145,,
5547,20120433,15485,2,ODF,201095200153,,
5545,20120434,15459,1,DSL,47386,GA,
5546,20120434,15459,3,ACOE,NWP-2011-260,,
5523,20120437,15465,2,ODF,2010-771-00563,,
5524,20120437,15465,2,ODF,2011-531-00689,,
5549,20120441,15490,2,ODF,201278100286,,
5548,20120441,15490,3,ACOE,NWP-2012-343,,
5550,20120441,15490,97,other,PA-12-06223,LUCS,
5553,20120442,15494,2,ODF,2011-531-00689,,
5552,20120442,15494,2,ODF,2010-771-00563,,
5555,20120443,15493,1,DSL,42104 RF,RF,
5554,20120443,15493,3,ACOE,RGP-4,RGP,
5561,20120444,15467,1,DSL,41567,RF,
5560,20120444,15467,3,ACOE,NWP-2008-652,,
5558,20120445,15492,1,DSL,42104,RF,
5559,20120445,15492,3,ACOE,2007-00999,NWP,
5556,20120445,15492,97,other,n/a,,
5557,20120445,15492,97,other,n/a,,
5464,20120447,15391,4,OWRD,001,,
5567,20120448,15499,2,ODF,2012-730-00142,,
5568,20120449,15500,4,OWRD,Public Notice Rq'd for OWRD process,,
5393,20120450,15302,2,ODF,2012-532-00519; and 2012-532-00520,,
5569,20120451,15501,2,ODF,201174000299C,,
5563,20120454,15495,1,DSL,45602,GA,
5562,20120454,15495,3,ACOE,6416.0904,,
5572,20120456,15505,1,DSL,42966,GA,
5571,20120456,15505,3,ACOE,NWP-2009-412,,
5570,20120456,15505,97,other,LU-09-047,,
5564,20120458,15497,2,ODF,2012-740-01024,,
5575,20120459,15507,2,ODF,2012-740-01024,,
5576,20120460,15508,2,ODF,2012-740-01024,,
5577,20120461,15511,97,other,12221 - Fee reciept number ,,
5579,20120462,15433,1,DSL,51782-FP,FP,
5490,20120462,15433,3,ACOE,Nationwide 27,GA,
5504,20120465,15440,2,ODF,2012-771-00063,,
5591,20120466,15519,2,ODF,2011-101-00551,,
5590,20120467,15518,2,ODF,2011-771-00702-C,,
5592,20120468,15520,2,ODF,2012-771-00081,,
5593,20120469,15521,2,ODF,2011-771-00839-C,,
5594,20120470,15522,2,ODF,2011-771-00839-C,,
5540,20120471,15477,1,DSL,40027,GA,
5599,20120472,15530,2,ODF,2011-771-00803-C,,
5600,20120473,15531,2,ODF,2012-771-00222,,
5601,20120475,15533,2,ODF,2012-771-00223,,
5602,20120476,15535,2,ODF,2012-771-00097,,
5603,20120477,15537,2,ODF,2012-740-00739,,
5604,20120478,15538,2,ODF,2012-771-00305,,
5605,20120479,15539,2,ODF,2012-771-00502,,
5551,20120481,15491,1,DSL,51192,RF,
5614,20120483,15545,2,ODF,2011-730-01044-C,,
5616,20120484,15548,2,ODF,2011-771-00852-C,,
5618,20120485,15550,2,ODF,2011-730-01161-C,,
5620,20120486,15551,2,ODF,2012-730-00366,,
5621,20120487,15552,2,ODF,2012-730-00453,,
5622,20120488,15553,2,ODF,2012-730-00296,,
5623,20120489,15554,2,ODF,2012-771-00357,,
5625,20120490,15556,2,ODF,2012-730-00011,,
5626,20120491,15557,2,ODF,2012-730-00635,,
5627,20120492,15558,2,ODF,2012-771-00866,,
5628,20120493,15559,2,ODF,2011-771-00824-C/2012-771-00678,,
5629,20120494,15560,2,ODF,2012-771-00723,,
5630,20120495,15561,2,ODF,2012-730-00742,,
5638,20120499,15569,2,ODF,2012-553-00153,,
5643,20120500,15575,2,ODF,2012-771-00419,,
5639,20120502,15571,2,ODF,2012-771-00570,,
5645,20120503,15577,2,ODF,2012-771-00282,,
5646,20120504,15578,2,ODF,2012-771-00282,,
5644,20120505,15576,2,ODF,2012-771-00566,,
5642,20120506,15574,2,ODF,2012-781-00385,,
5641,20120507,15573,2,ODF,2012-771-00281,,
5640,20120508,15572,2,ODF,2012-771-00225,,
5647,20120509,15579,2,ODF,2012-771-00096,,
5648,20120510,15580,2,ODF,2012-771-00153,,
5650,20120511,15582,2,ODF,2012-771-00153,,
5652,20120512,15584,2,ODF,2012-781-00001,,
5654,20120513,15586,2,ODF,2012-781-00533,,
5656,20120514,15588,2,ODF,2012-781-00625,,
5661,20120515,15593,97,other,5-5-2009,,
5663,20120528,15591,1,DSL,49704,GA,
5662,20120528,15591,3,ACOE,NWP-2012-71,NWP,
5664,20120528,15591,4,OWRD,R87807,,
5666,20120528,15591,97,other,N/A,,
5665,20120528,15591,97,other,T1-2012-2321,,
5667,20120528,15591,97,other,N/A,,
5669,20120529,15606,1,DSL,50466,GA,
5668,20120529,15606,3,ACOE,NWP-2012-189,NWP,
5670,20120529,15606,97,other,20120321,RCRC,
5672,20120529,15606,97,other,N/A,,
5671,20120529,15606,97,other,Compliance Memo,BA,
5680,20120532,15610,2,ODF,2012-740-00442,,
5708,20120534,15640,2,ODF,2012-771-00049,,
5707,20120535,15639,2,ODF,2012-771-00687C,,
5706,20120536,15638,2,ODF,2012-771-00650C,,
5704,20120537,15636,2,ODF,2012-771-00213,,
5703,20120538,15635,2,ODF,2012-771-00203,,
5702,20120539,15634,2,ODF,2012-771-00750C,,
5701,20120540,15632,2,ODF,2012-771-00003C,,
5700,20120541,15631,2,ODF,2012-771-00376,,
5699,20120542,15630,2,ODF,2012-771-00253,,
5698,20120543,15629,2,ODF,2012-771-00057,,
5697,20120544,15628,2,ODF,2012-771-00442,,
5696,20120545,15627,2,ODF,2012-771-00048,,
5695,20120546,15626,2,ODF,2012-771-00451C,,
5694,20120547,15625,2,ODF,2012-771-00760C,,
5693,20120548,15624,2,ODF,2012-771-00781C,,
5692,20120549,15623,2,ODF,2012-771-00786C,,
5691,20120550,15622,2,ODF,2012-771-00799C,,
5690,20120551,15620,2,ODF,2012-771-00046,,
5689,20120552,15619,2,ODF,2012-771-00822,,
5688,20120553,15618,2,ODF,2012-771-00203,,
5687,20120554,15616,2,ODF,2012-771-00059,,
5686,20120555,15615,2,ODF,2012-771-00725C,,
5685,20120556,15614,2,ODF,2012-771-00439,,
5684,20120557,15613,2,ODF,2012-771-00017,,
5683,20120558,15612,2,ODF,2012-771-0628C,,
5581,20120559,15513,2,ODF,201073001338,,
5583,20120560,15514,2,ODF,2011-730-00082 C,,
5585,20120561,15515,2,ODF,2011-730-01002,,
5587,20120562,15516,2,ODF,2011-781-00785,,
5589,20120563,15517,2,ODF,2011-781-00699,,
5596,20120564,15525,2,ODF,2011-781-00760,,
5598,20120565,15526,2,ODF,2012-781-00699,,
5611,20120566,15544,2,ODF,201178100766,,
5612,20120567,15546,2,ODF,201178100766,,
5615,20120568,15547,2,ODF,2011-781-00296,,
5619,20120569,15549,2,ODF,2011-740-00066,,
5635,20120570,15567,2,ODF,2012-781-00103,,
5637,20120571,15568,2,ODF,2012-781-00796,,
5658,20120572,15589,2,ODF,2012-781-00042,,
5660,20120573,15590,2,ODF,2012-730-01210,,
5674,20120574,15607,2,ODF,2012-730-00009,,
5676,20120575,15608,2,ODF,2012-740-01341,,
5678,20120576,15609,2,ODF,2012-730-01070,,
5682,20120577,15611,2,ODF,2012-740-00924,,
5748,20120619,15681,2,ODF,2012-772-00307,,
5749,20120620,15682,2,ODF,2012-771-00744,,
5747,20120621,15680,2,ODF,2012-772-00325,,
5746,20120622,15679,2,ODF,2012-771-00369,,
5745,20120623,15678,2,ODF,2012-771-00584,,
5744,20120624,15677,2,ODF,2012-771-00143,,
5743,20120625,15676,2,ODF,2012-771-00068,,
5742,20120626,15675,2,ODF,2011-771-00817,,
5741,20120627,15674,2,ODF,2012-771-00658,,
5740,20120628,15673,2,ODF,2012-771-00058,,
5739,20120629,15672,2,ODF,2012-771-00836,,
5738,20120630,15671,2,ODF,2012-772-00319,,
5737,20120631,15669,2,ODF,2012-771-00196,,
5736,20120632,15668,2,ODF,2011-772-00498,,
5735,20120633,15667,2,ODF,2011-772-00497,,
5734,20120634,15666,2,ODF,2012-771-00372,,
5733,20120635,15665,2,ODF,2012-771-00458,,
5732,20120636,15664,2,ODF,2012-771-00702,,
5731,20120637,15663,2,ODF,2012-771-00181,,
5730,20120638,15662,2,ODF,2011-771-00814,,
5760,20120640,15683,2,ODF,2011-581-00374 C,,
5770,20120641,15693,2,ODF,2012-772-00006,,
5772,20120642,15695,2,ODF,2012-772-00067,,
5774,20120643,15697,2,ODF,2012-771-00177,,
5776,20120644,15699,2,ODF,2012-771-00045,,
5778,20120645,15701,2,ODF,2012-771-00612,,
5780,20120646,15704,2,ODF,2012-771-00025,,
5781,20120647,15702,2,ODF,2011-740-00564,FPA Notifi,
5761,20120648,15684,2,ODF,2012-771-00510,,
5762,20120649,15685,2,ODF,2012-771-00510,,
5763,20120650,15686,2,ODF,2012-771-00510,,
5764,20120651,15687,2,ODF,2012-771-00510,,
5765,20120652,15688,2,ODF,2012-771-00510,,
5766,20120653,15689,2,ODF,2012-771-00514,,
5783,20120655,15705,2,ODF,2012-730-00960,,
5784,20120656,15706,2,ODF,2012-730-00960,,
5785,20120657,15707,2,ODF,2012-730-00960,,
5787,20120658,15708,1,DSL,42104,RF,
5786,20120658,15708,3,ACOE,RGP-4,,
5717,20120659,15649,1,DSL,47778-RF,RF,
5716,20120659,15649,3,ACOE,NWP-2011-315,,
5777,20120660,15700,2,ODF,201252100419,,
5775,20120661,15698,2,ODF,201252100275,,
5773,20120662,15696,2,ODF,201252100263,,
5771,20120663,15694,2,ODF,201252100248,,
5769,20120664,15692,2,ODF,201252100189,,
5768,20120665,15691,2,ODF,201252100264,,
5729,20120666,15661,2,ODF,201152100397,,
5728,20120667,15660,2,ODF,201152100344,,
5727,20120668,15659,2,ODF,201252100097,,
5726,20120669,15658,2,ODF,201252100177,,
5725,20120670,15657,2,ODF,201152100214,,
5724,20120671,15656,2,ODF,201152100180,,
5722,20120672,15654,2,ODF,201152100232,,
5721,20120673,15653,2,ODF,201152100383,,
5720,20120674,15652,2,ODF,201152100396,,
5719,20120675,15651,2,ODF,201152100343,,
5715,20120676,15648,2,ODF,201052100504,,
5714,20120677,15647,2,ODF,201052100503,,
5713,20120678,15646,2,ODF,201052100284,,
5712,20120679,15645,2,ODF,201052100488,,
5710,20120680,15643,2,ODF,201052100352,,
5788,20120681,15709,2,ODF,2012-531-00160,,
5789,20120682,15712,2,ODF,2012-772-00237,,
5792,20120683,15714,97,other,A1300003,,
