PROJNUM,ProjName,BasinActual,SubbasinActual,County,StartYear,CompleteYear
20070689,Precision Agriculture in the Umatilla Basin,Middle Columbia River Basin,Umatilla,Umatilla,2006,2006
20070690,Precision Agriculture in the Umatilla Basin,Middle Columbia River Basin,Umatilla,Umatilla,2007,2007
20070691,Precision Agriculture in the Umatilla Basin,Middle Columbia River Basin,Umatilla,Umatilla,2006,2006
20070692,Precision Agriculture in the Umatilla Basin,Middle Columbia River Basin,Umatilla,Umatilla,2007,2007
20070693,Birch Creek Fish Passage and Irrigation Efficiency Project,Middle Columbia River Basin,Umatilla,Umatilla,2004,2007
20070694,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070695,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070696,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070697,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070698,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070699,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070700,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070701,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Morrow,2005,2007
20070702,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070703,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Morrow,2005,2007
20070704,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070705,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070706,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070707,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070708,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070709,Umatilla County Forest Restoration,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070710,Molesworth Drip and Mulch Demo,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2005,2007
20070711,Dahle Microsprinkler and Fabric Mulch 2006,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2005,2007
20070712,Reseed Fields to Permanent Cover,Deschutes River Basin,Lower Deschutes,Wasco,2007,2007
20070713,Salt Springs Sediment Basins,Deschutes River Basin,Lower Deschutes,Wasco,2006,2007
20070714,North Fork Mill Creek,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2006,2007
20070715,Fifteenmile River Keeper 2 of 3,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2005,2007
20070716,Dry Creek Steelhead and Trout Habitat Restoration,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2005,2006
20070717,Endersby Culvert Replacement,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2006,2006
20070718,Wagner Mountain Fence,John Day,Lower John Day,Wasco,2005,2006
20070719,Lost Lagoon Restoration,Willamette,Lower Willamette,Multnomah,2006,2007
20070720,Linnton/Willamette NPS-Erosion Control,Willamette,Lower Willamette,Multnomah,2004,2006
20070721,Elk Rock Garden: The Point,Willamette,Lower Willamette,Multnomah,2005,2007
20070722,Stubblefield Juniper Removal Project,John Day,Lower John Day,Wheeler,2007,2007
20070723,Twin Pines Spring Development,John Day,Lower John Day,Wheeler,2005,2007
20070724,Hunt Ranch Range Improvement,John Day,Lower John Day,Wheeler,2006,2007
20070725,Morrison Pasture Management,John Day,Lower John Day,Wheeler,2007,2007
20070726,Wheeler-Morrow Fuels Reduction,John Day,Lower John Day,Wheeler,2005,2007
20070727,Nelson Creek Diversion Replacement,John Day,Lower John Day,Wheeler,2007,2007
20070728,Mountain Creek Ditch Conversion Project,John Day,Upper John Day,Wheeler,2005,2007
20070729,Pine Creek Culvert Replacement,John Day,Lower John Day,Wheeler,2004,2004
20070730,Lower Bridge Creek Diversion Improvement,John Day,Lower John Day,Wheeler,2004,2007
20070731,Hashknife Juniper Management,John Day,Lower John Day,Wheeler,2004,2007
20070732,ARG Wetland,Willamette,Middle Willamette,Yamhill,2006,2006
20070733,Erratic Rock Oak Savannah Phase I,Willamette,Yamhill,Yamhill,2007,2007
20070734,Diggins Animal Feeding Operations,Middle Columbia River Basin,Umatilla,Umatilla,2005,2007
20070735,Cedar Creek,Northern Oregon Coastal,Nehalem,Columbia,2005,2007
20070736,Cottonwood Creek Restoration,Goose Lake,Goose Lake,Lake,2005,2005
20070737,Rock Creek Passage Project,John Day,Upper John Day,Wheeler,2007,2007
20070738,Staley Pond Restoration,Willamette,Middle Fork Willamette,Lane,2004,2006
20070739,Fish Habitat Enhancement,Southern Oregon Coastal,South Umpqua,Douglas,2007,2007
20070740,Bear Creek Helicopter Log Placement,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2007,2007
20070741,Wood River Canal Block,Klamath,Upper Klamath Lake,Klamath,2005,2006
20070742,Oleson Restoration Project,Willamette,Tualatin,Washington,2005,2005
20070743,Arrow Creek Restoration,Northern Oregon Coastal,Nehalem,Clatsop,2006,2007
20070744,Conrad Creek,Northern Oregon Coastal,Siuslaw,Lane,2005,2006
20070745,Jerry Dhooghe WRP,Willamette,Upper Willamette,Polk,2003,0
20070746,Errol Heights Wetlands Restoration,Willamette,Lower Willamette,Multnomah,2007,2007
20070747,Pringle Creek Restoration at Loose Ends,Willamette,Middle Willamette,Marion,2005,2007
20070748,Sandy River Riparian Habitat Protection Project,Lower Columbia River,Lower Columbia-Sandy,"^Clackamas, Multnomah",2005,2007
20070749,Lost Creek Reservoir and Fish Passage Project,Deschutes River Basin,Upper Crooked,Crook,2004,2006
20070750,Stump Lake Wetland Restoration/Amphibian Habitat Enhancement Project,Southern Oregon Coastal,North Umpqua,Douglas,2006,2007
20070751,,Willamette,Lower Willamette,Clackamas,2005,2007
20070752,Multi-Stream Headwater Restoration,Willamette,Tualatin,Multnomah,2005,2007
20070753,Johanson Restoration,Willamette,Yamhill,Yamhill,2004,2004
20070754,Lowe Creek Channel & Wetlands Restoration at Boatman Grove,Southern Oregon Coastal,Coquille,Coos,2005,2007
20070755,Eugene Delta Ponds Section 206 Restoration Project,Willamette,Upper Willamette,Lane,2005,2005
20070756,Willow Creek & Bronson Rd Water Quality Swale (CWS #4886),Willamette,Tualatin,Washington,2004,2005
20070757,Willow Creek Stream Enhancement and Trunkline Project,Willamette,Tualatin,Washington,2005,2006
20070758,Paisley Town Weir Restoration,Oregon Closed Basins,Lake Abert,Lake,2004,2006
20070759,Woods Creek Basin Fish Passage Restoration Project on Wood Creek Rd. MP 4.00,Willamette,Upper Willamette,Benton,2006,2006
20070760,Woods Creek Basin Fish Passage Restoration Project on Wood Creek Rd. MP 2.17,Willamette,Upper Willamette,Benton,2006,2006
20070761,Woods Creek Basin Fish Passage Restoration Project on Wood Creek Rd. MP 2.48,Willamette,Upper Willamette,Benton,2006,2006
20070762,Woods Creek Basin Fish Passage Restoration Project on Wood Creek Rd. MP 3.04,Willamette,Upper Willamette,Benton,2006,2006
20070763,Bryant Creek on Beaver Creek Road Culvert Replacement and Stream Restoration,Willamette,Upper Willamette,Benton,2004,2004
20070764,Bryant Creek on Henderson Road Culvert Replacement and Stream Restoration,Willamette,Upper Willamette,Benton,2004,2004
20070765,Bullard Canyon Spring and Road Enhancement,Goose Lake,Goose Lake,Lake,2005,2007
20070766,Crane Creek Fish Passage,Goose Lake,Goose Lake,Lake,2004,2004
20070767,Powell Pleasantview Piping Project,Middle Columbia River Basin,Walla Walla,Umatilla,2006,2007
20070768,Wallowa River McDaniel Habitat Restoration,Lower Snake,Lower Grande Ronde,Wallowa,2004,2006
20070769,Cottonwood Creek Fish Passage Restoration Project,Klamath,Upper Klamath,Jackson,2007,2007
20070770,Dry Creek Gully Erosion Control,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2005,2008
20070771,Egan Riparian Project,Willamette,Middle Fork Willamette,Lane,2006,2008
20070772,Skipanon Floodplain Reconnection,Lower Columbia River,Lower Columbia,Clatsop,2006,2008
20070773,Johnson Creek Reconnection Project,Middle Columbia River Basin,Walla Walla,Umatilla,2007,2007
20070774,Clear Creek Wetland Restoration Project,Lower Columbia River,Lower Columbia-Sandy,Clackamas,2004,2006
20070775,Wallender Resource Management,Lower Snake,Upper Grande Ronde,Union,2005,2006
20070776,Krautmann Rare Plant Reintroduction,Willamette,Middle Willamette,Marion,2006,2008
20070778,Salmon/Wee Burn Restoration Project,Lower Columbia River,Lower Columbia-Sandy,Clackamas,2005,2005
20070779,Mountain Creek Diversion Improvement Project,John Day,Upper John Day,Wheeler,2006,2007
20070780,Winding Sprague Ranch Project,Klamath,Sprague,Klamath,2005,2007
20070781,Tillamook High School,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070782,Price,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070783,Pastega,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070784,ODOT,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070785,Neaves,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070786,Hollett,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070787,Goodman,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070788,Dureer Slough,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070789,Dureer River,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070790,Collum,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070791,Hoquarten Slough,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070792,Headstart,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070793,Martin,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070794,Biggs,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2006,2007
20070795,Central Canal Pipeline - Middle Phase Completion,Middle Columbia River Basin,Middle Columbia-Hood,Hood River,2005,2006
20070796,Saling/Potter Creek Fish Passage Improvement Project,Willamette,Middle Willamette,Clackamas,2006,2006
20070797,Jensen Wetland,Northern Oregon Coastal,Siuslaw,Lane,2004,2005
20070798,Mid-Valley Mitigation Bank Phase 1,Willamette,Upper Willamette,Benton,2005,2007
20070799,River Ranch Restoration,Klamath,Lost,Klamath,2004,2005
20070800,Lewis & Clark Dike Breach - Phase II,Lower Columbia River,Lower Columbia,Clatsop,2006,2006
20070801,Blind Slough Restoration,Lower Columbia River,Lower Columbia,Clatsop,2006,2006
20070802,Hawes Windbreak and Habitat,Middle Snake-Powder,Powder,Baker,2007,2008
20070803,Tyler Erosion and Irrigation Project,Middle Snake-Powder,Powder,Baker,2007,2008
20070804,"Krook Spring, Wildlife, and Aspen Project",Middle Snake-Powder,Brownlee Reservoir,Baker,2006,2007
20070805,Pete Nilsson Windbreak,Lower Snake,Upper Grande Ronde,Union,2006,2008
20070806,Brush Creek Basin Fish Habitat & Stream Restoration,Willamette,Upper Willamette,Linn,2007,2007
20070807,Brush Creek Basin Fish Habitat & Stream Restoration,Willamette,Upper Willamette,Linn,2007,2007
20070808,Moore Push-up Dam Removal,Middle Snake-Powder,Burnt,Baker,2006,2008
20070809,Brush Creek Basin Fish Habitat & Stream Restoration,Willamette,Upper Willamette,Linn,2007,2007
20070810,Clark Boulevard Irrigation Enhancement Project,Middle Snake,Lower Owyhee,Malheur,2007,2008
20070811,Ray Farm Irrigation Efficiency Project,Middle Snake,Middle Snake-Succor,Malheur,2007,2008
20070812,Wild Orchard Irrigation Improvement Project,Middle Columbia River Basin,Middle Columbia-Hood,Hood River,2007,2008
20070813,Sanders Upland Forest Management,Willamette,Tualatin,Washington,2007,2008
20070814,Tree and Shrub Planting for Wildlife & Sm. Acreage Manure Management,Lower Snake,Upper Grande Ronde,Union,2006,2008
20070815,Offstream Watering Project,Middle Snake-Powder,Powder,Baker,2008,2008
20070816,Beverage Cross Fencing,Lower Snake,Upper Grande Ronde,Union,2007,2008
20070817,Salmon Carcass Enrichment,Lower Columbia River,Lower Columbia-Sandy,Clackamas,2007,2007
20070818,Wheaton Creek Juniper Control Project,Middle Snake,Bully,Malheur,2005,2008
20070819,Hillis Horsekeeping Site,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2007,2008
20070820,Smith Juniper Removal,Klamath,Lost,Klamath,2007,2008
20070821,Bargfeld Creek Culvert Replacement,Willamette,Clackamas,Clackamas,2006,2008
20070822,Eastside Pushup Dam Replacement Project,Middle Columbia River Basin,Walla Walla,Umatilla,2006,2008
20070823,Deep Crevasse Erosion Control,Middle Snake,Lower Malheur,Malheur,2008,2008
20070824,Billy Canyon Water Development,John Day,Lower John Day,Gilliam,2007,2008
20070825,Cedar Creek Restoration-VEGBACC,Willamette,Tualatin,Washington,2007,2009
20070826,"Fish Passage Improvements, North Fork Malheur River",Middle Snake,Upper Malheur,Harney,2005,2007
20070827,Banks Property Riparian Project Scott Creek,Northern Oregon Coastal,Siletz-Yaquina,Lincoln,2007,2008
20070828,Chirrick Riparian Restoration Project Depot Creek,Northern Oregon Coastal,Siletz-Yaquina,Lincoln,2007,2008
20070829,South Beaver Creek Compton Riparian Restoration Project,Northern Oregon Coastal,Alsea,Lincoln,2007,2008
20070830,Pietromonaco Property Riparian Enhancement -Siletz River,Northern Oregon Coastal,Siletz-Yaquina,Lincoln,2008,2008
20070831,North Beaver Creek Emers Riparian Restoration Project,Northern Oregon Coastal,Alsea,Lincoln,2007,2008
20070832,Five Rivers,Northern Oregon Coastal,Alsea,Lincoln,1997,2008
20070833,Gopher,Northern Oregon Coastal,Alsea,Lincoln,1995,2008
20070834,Goodell Riparian Restoration Project Yaquina River,Northern Oregon Coastal,Siletz-Yaquina,Lincoln,2007,2007
20070835,Beaver Creek Community,Northern Oregon Coastal,Alsea,Lincoln,2007,2008
20070836,Mills Riparian Restoration Project Buck Creek,Northern Oregon Coastal,Alsea,Lincoln,2007,2007
20070837,Ostling Riparian Restoration South Beaver Creek,Northern Oregon Coastal,Alsea,Lincoln,2007,2007
20070838,Kimmel Property Riparian Enhancement,Northern Oregon Coastal,Alsea,Lincoln,2007,2008
20070839,"North Beaver Creek, Shetzline Property Riparian Enhancement Project",Northern Oregon Coastal,Alsea,Lincoln,2007,2008
20070840,Unger Riparian Restoration Project,Northern Oregon Coastal,Alsea,Lincoln,2007,2008
20070841,Canal / US Forest Service  Siuslaw National Forest- Project # (97)-(3)-(01),Northern Oregon Coastal,Alsea,Lincoln,2003,2008
20070842,Drift,Northern Oregon Coastal,Alsea,Lincoln,2005,2007
20070843,Elkhorn,Northern Oregon Coastal,Alsea,Lincoln,2007,2007
20070844,Grass Creek,Northern Oregon Coastal,Alsea,Lincoln,2007,2008
20070845,SF Yachats,Northern Oregon Coastal,Alsea,Lincoln,2007,2008
20070846,Weber Riparian Restoration Project Yaquina River,Northern Oregon Coastal,Siletz-Yaquina,Lincoln,2007,2008
20070847,South Sisters Placement ll,Southern Oregon Coastal,Umpqua,Douglas,2007,2007
20070848,Ten Mile / US Forest Service  Project # (07)-(05)-(06),Northern Oregon Coastal,Alsea,Lane,2002,2008
20070849,Bill Kennedy Pipeline,Klamath,Lost,Klamath,2007,2008
20070850,K-Dairy Revitalization Project,Middle Snake,Willow,Malheur,2005,2008
20070851,Ed Lynch Irrigation Pipeline,Klamath,Lost,Klamath,2007,2008
20070852,Lone Tree Irrigation Improvement Project,Middle Snake,Middle Snake-Succor,Malheur,2007,2008
20070853,Dry Stulls Timber Sale #341-05-68,Southern Oregon Coastal,Coos,Coos,2005,2006
20070854,Trouthead Timber Sale #06-83,Southern Oregon Coastal,Coos,Coos,2006,2007
20070855,Sixteen Loons Timber Sale #341-04-25,Southern Oregon Coastal,Coos,"^Coos, Douglas",2003,2005
20070856,Dement Creek LWD - Year 2,Southern Oregon Coastal,Coquille,Coos,2006,2006
20070857,Murphy Creek Habitat Enhancement,Southern Oregon Coastal,Applegate,Josephine,2006,2007
20070858,City of Fossil Culvert Replacement,John Day,Lower John Day,Wheeler,2005,2007
20080001,Lower Canal Drip System Project,Middle Snake,Middle Snake-Payette,Malheur,2008,2008
20080002,Pearl Ridge Irrigation Improvement Project,Middle Snake,Middle Snake-Succor,Malheur,2007,2008
20080003,Turner Wildlife Habitat Conservation Project,Willamette,Middle Willamette,Marion,2006,2008
20080004,MB E-coli Irrigation Pumpback,Middle Snake,Lower Malheur,Malheur,2006,2008
20080005,Dobbin Ditch Measuring,Lower Snake,Upper Grande Ronde,Union,2006,2008
20080006,Elvis Graceland Improvement,Middle Snake,Middle Snake-Payette,Malheur,2008,2008
20080007,Ken Schell Irrigation Pipeline,Klamath,Lost,Klamath,2007,2008
20080008,Joe Hall In-Channel,Southern Oregon Coastal,South Umpqua,Douglas,2006,2008
20080009,Walter Irrigation Pipeline,Klamath,Lost,Klamath,2007,2008
20080010,Martin Farms Fencing Project,John Day,Lower John Day,Sherman,2006,2008
20080011,Brush College Park Restoration,Willamette,Middle Willamette,Polk,2006,2008
20080012,Stevens Creek Culvert Removal,Willamette,Middle Willamette,Polk,2006,2007
20080013,Brakel Ranch Stockwater Improvement Project,Middle Snake-Powder,Powder,Baker,2008,2008
20080014,McIntosh Drive Irrigation Improvement Project,Middle Columbia River Basin,Middle Columbia-Hood,Hood River,2008,2008
20080015,East Fork Hood River Fish Passage Project,Middle Columbia River Basin,Middle Columbia-Hood,Hood River,2008,2008
20080016,Denis Riparian Restoration Project,Willamette,Middle Fork Willamette,Lane,2007,2008
20080017,Cucamonga/Big Pasture/Kiger Restoration Project Phase II,Oregon Closed Basins,Donner und Blitzen,Harney,2005,2008
20080018,Andersen Irrigation Enhancement Project,Middle Snake,Lower Malheur,Malheur,2008,2008
20080019,Beaver Creek Restoration Project,Southern Oregon Coastal,South Umpqua,Douglas,2006,2007
20080020,East Woahink Riparian Enhancement,Northern Oregon Coastal,Siltcoos,Lane,2007,2008
20080021,Widman Rangeland Improvement,Middle Snake-Powder,Powder,Baker,2008,2008
20080022,Little Willow Creek-Elimination of Irrigation Return Flow,Middle Snake,Lower Malheur,Malheur,2005,2008
20080023,Anderson Windbreak,Lower Snake,Upper Grande Ronde,Union,2007,2008
20080024,Bee Creek/ Grimm LWD,Willamette,Molalla-Pudding,Clackamas,2008,2008
